x1,y1,x2,y2
3,6,19,25
8,4,19,23
3,7,22,26
9,4,18,23
6,6,23,25
7,2,22,21
4,4,23,23
11,5,16,24
3,4,22,21
7,5,20,24
7,6,22,25
7,4,22,23
6,5,25,20
9,4,22,23
6,8,25,25
5,7,24,23
4,3,22,22
4,3,23,22
3,5,22,24
4,7,20,26
3,5,22,24
5,5,20,24
2,4,21,23
10,3,19,22
9,5,18,24
5,6,24,25
6,5,25,24
12,4,16,23
8,4,19,23
9,7,18,26
4,4,23,22
5,7,22,26
5,5,24,24
5,4,20,23
6,6,21,25
7,3,23,22
6,2,24,21
6,4,19,23
7,7,20,26
5,4,24,23
9,5,22,24
6,4,21,23
6,4,22,23
9,2,22,21
6,5,23,24
6,6,18,25
4,4,23,23
9,5,20,24
2,3,21,22
7,7,20,26
5,6,24,20
10,6,17,25
5,5,24,24
9,6,18,25
5,3,22,22
6,7,19,26
6,6,23,25
8,5,21,24
4,5,23,22
5,7,22,26
5,5,24,24
4,5,23,23
4,6,23,20
8,7,25,26
3,5,21,24
7,2,24,21
5,4,24,23
7,4,22,23
4,6,23,21
9,4,20,23
5,3,22,22
8,2,22,21
8,7,23,26
5,3,24,22
4,7,23,24
9,5,18,24
6,7,23,26
8,6,21,25
6,7,25,24
5,5,21,24
5,5,24,23
8,4,19,23
5,7,22,26
8,4,21,23
4,6,23,21
3,4,22,23
4,6,23,22
6,5,25,24
5,6,24,21
9,5,22,24
5,7,24,21
12,4,16,23
4,2,23,20
6,6,21,25
6,7,25,26
7,4,22,23
5,6,24,23
8,3,21,22
4,7,23,26
12,5,16,24
5,5,24,24
8,6,17,25
4,7,23,21
4,7,20,26
6,3,25,22
6,4,23,23
5,5,24,24
5,6,24,25
5,4,22,23
8,6,23,25
4,7,23,24
9,3,18,22
5,5,24,22
10,3,19,22
5,8,24,21
8,4,21,23
3,6,22,21
9,5,20,24
5,7,24,25
7,5,24,24
4,5,23,22
11,4,18,23
5,4,24,23
7,5,22,24
4,5,23,24
13,4,16,23
5,3,22,22
10,7,19,26
5,7,24,26
7,6,21,25
4,5,23,24
5,7,22,26
5,6,24,23
7,5,20,24
6,7,23,26
9,5,22,24
5,7,24,26
8,2,23,21
5,7,24,26
8,5,21,24
6,7,22,26
7,7,18,26
5,8,24,19
8,4,19,23
6,4,22,23
8,5,22,24
7,5,22,24
6,3,20,22
4,5,23,24
4,6,21,25
5,7,24,22
7,6,18,25
4,7,22,26
8,5,19,24
4,5,23,22
5,4,22,23
5,4,24,23
8,5,19,24
6,8,25,25
8,5,23,24
5,9,24,18
5,6,22,25
4,4,23,23
5,5,24,24
7,3,21,22
10,5,17,24
5,6,24,23
6,5,25,22
5,7,24,20
5,4,22,23
4,7,23,20
7,7,22,26
3,5,22,24
4,5,23,22
5,5,23,24
13,4,16,23
5,5,22,24
5,6,20,25
4,6,23,25
11,4,18,23
4,2,23,21
5,4,22,23
4,7,23,20
8,5,22,24
6,3,23,22
7,4,20,23
4,7,23,26
10,4,17,23
5,5,22,24
7,5,20,24
9,4,20,23
6,5,23,24
6,4,21,23
12,4,15,23
7,3,20,22
7,7,19,26
6,4,21,23
12,5,16,24
5,4,24,23
11,5,15,24
9,6,20,25
8,4,27,22
7,7,22,26
3,8,22,26
6,5,21,24
6,5,21,24
7,6,20,25
6,5,25,24
6,5,21,24
8,5,23,24
9,4,22,23
6,4,25,21
6,5,21,24
8,4,21,23
7,4,20,23
11,4,17,23
5,4,24,23
8,4,25,23
6,7,25,22
6,5,25,24
5,3,24,22
7,5,20,24
5,7,24,26
8,4,23,23
4,5,23,24
7,4,20,23
5,4,24,23
9,6,18,25
8,5,20,24
4,3,22,22
4,3,23,22
6,6,21,25
4,4,21,23
8,5,21,24
6,6,24,25
7,5,20,24
5,5,24,22
4,4,22,23
5,2,24,21
7,4,22,23
5,7,22,26
5,5,20,24
6,5,25,24
5,5,22,24
6,5,22,24
8,6,20,25
6,2,23,21
5,6,22,25
6,5,21,24
4,5,23,24
8,6,21,25
12,4,17,23
5,4,22,23
3,7,20,26
9,5,20,24
6,5,23,24
7,6,20,25
6,5,19,24
4,5,23,22
6,6,19,25
3,4,22,23
5,5,22,24
5,4,22,23
7,6,22,25
6,5,21,24
7,4,18,23
8,6,21,25
12,4,16,23
6,5,23,24
7,5,20,24
5,5,22,24
7,5,20,24
4,5,23,24
7,4,19,23
5,5,24,22
8,4,21,23
5,5,24,22
11,7,18,26
8,7,21,26
6,5,18,24
5,2,24,21
5,6,19,25
5,6,24,25
6,6,21,25
9,4,18,23
6,7,22,26
6,3,21,22
6,4,23,23
5,5,22,24
8,3,25,22
9,6,20,25
7,5,24,24
6,5,25,22
11,4,16,23
6,5,20,24
9,4,20,23
6,7,22,26
5,6,20,25
7,3,21,22
8,5,19,24
6,4,21,23
7,5,21,24
7,4,20,23
7,5,22,24
9,4,18,23
10,3,20,22
8,6,21,25
5,5,22,24
7,7,22,26
6,5,19,24
8,4,21,23
10,5,19,24
2,4,21,23
8,5,21,24
4,3,23,22
6,4,21,23
2,5,21,22
8,6,19,25
6,4,23,23
6,4,21,23
2,7,21,22
6,6,21,25
3,5,22,22
4,7,23,26
5,6,24,21
5,7,20,26
5,6,24,21
4,7,23,26
5,6,20,25
8,7,19,26
6,2,23,21
10,4,19,23
6,4,21,23
5,5,20,24
7,6,19,25
7,4,20,23
6,4,20,23
8,5,21,24
8,5,19,24
6,6,20,25
6,5,21,24
8,4,19,23
9,7,20,26
7,4,21,23
4,3,23,22
8,6,19,25
5,5,24,24
5,4,24,23
5,4,24,21
9,3,20,22
4,4,23,23
7,5,21,24
5,5,24,20
9,5,19,24
7,6,24,25
8,4,21,23
6,3,23,22
8,4,21,23
5,4,20,23
7,2,24,21
4,3,23,22
6,4,23,23
5,3,21,22
4,4,23,23
7,4,20,23
6,5,25,22
5,2,24,21
5,4,23,23
4,3,23,22
5,4,23,23
5,5,24,24
7,6,26,25
5,5,24,23
11,6,16,25
11,5,18,24
7,5,20,24
3,5,22,24
5,7,24,21
4,4,23,23
5,7,24,20
8,6,23,25
6,4,23,23
5,3,22,22
11,4,22,23
5,5,24,24
7,7,19,26
8,6,21,25
5,5,23,24
8,6,20,25
7,3,26,22
6,4,23,23
6,5,21,24
4,5,22,24
9,7,18,26
9,4,19,23
10,5,19,24
3,3,22,22
5,5,20,24
9,4,19,23
7,8,20,27
6,3,20,22
6,4,19,23
6,4,22,23
8,2,21,21
12,5,17,24
4,6,20,25
7,4,22,23
7,5,23,24
5,4,22,23
6,5,20,24
9,4,18,23
5,4,24,23
8,6,21,25
6,4,22,23
10,1,21,20
5,3,23,22
6,7,19,26
5,6,22,25
9,4,20,23
13,5,16,24
6,6,21,25
4,5,23,24
8,4,21,23
7,6,19,25
12,4,17,23
6,3,25,22
8,3,21,22
11,4,18,23
7,3,20,22
4,7,23,23
8,5,19,24
7,5,20,24
7,4,22,23
7,7,24,26
8,1,21,20
8,4,23,23
5,7,20,26
4,6,21,25
10,5,21,24
9,5,20,24
7,4,22,23
9,7,22,26
12,4,16,23
4,4,23,23
8,3,21,22
4,4,23,23
7,3,22,22
11,5,16,24
9,5,20,24
4,7,21,26
7,4,22,23
4,4,21,23
8,2,21,21
8,7,19,26
7,7,20,26
5,4,22,23
8,4,21,23
4,6,21,25
8,6,19,25
7,4,20,23
7,3,20,22
8,5,21,24
7,3,24,22
12,4,17,23
6,7,19,26
11,5,16,24
9,2,21,21
4,6,23,25
9,4,20,23
2,5,21,24
5,3,24,22
9,5,18,24
7,4,21,23
7,1,24,20
8,5,21,24
12,5,17,24
7,5,24,24
5,6,24,25
8,7,19,26
5,7,20,26
8,3,20,22
7,4,22,23
7,4,21,23
3,5,22,24
8,3,18,22
7,5,19,24
13,4,16,23
10,2,21,21
9,5,22,24
8,3,21,22
9,4,20,23
5,5,22,24
7,4,22,23
8,7,19,26
6,3,22,22
5,3,21,22
7,7,18,26
7,3,19,22
8,3,21,22
6,4,19,23
7,4,20,23
5,3,22,22
8,2,21,21
4,4,22,23
7,2,22,21
9,6,18,25
11,4,18,23
7,5,19,24
8,7,19,26
7,5,20,24
9,7,19,26
5,6,24,21
9,6,18,25
5,5,22,24
12,4,15,23
6,6,25,25
6,2,23,21
9,2,20,21
9,2,20,21
11,4,18,23
7,6,19,25
7,4,20,23
7,5,22,24
4,3,21,22
9,4,18,23
7,4,22,23
6,4,23,23
6,5,21,24
13,4,16,23
6,4,21,23
13,4,16,23
9,7,18,26
9,5,18,24
8,5,19,24
9,4,20,23
7,4,18,23
7,4,22,23
7,5,21,24
4,3,22,22
7,4,20,23
5,4,23,23
7,5,22,24
7,3,20,22
6,7,19,26
7,4,22,23
5,7,22,26
8,2,21,21
10,2,19,21
12,4,16,23
7,3,21,22
9,4,20,23
12,5,17,24
7,1,22,20
4,5,21,24
7,4,20,23
10,6,19,25
7,1,22,20
8,2,23,21
5,4,24,23
11,5,18,24
7,7,18,26
7,5,22,24
9,3,20,22
6,4,25,23
8,1,21,20
6,7,19,26
9,4,18,23
4,7,19,26
4,3,20,22
6,6,23,25
7,5,20,24
6,6,19,25
7,3,21,22
8,7,19,26
10,3,19,22
8,6,21,25
7,3,22,22
6,5,20,24
4,3,21,22
5,4,22,23
9,3,22,22
4,5,20,24
7,4,22,23
6,5,25,24
8,4,19,23
9,5,18,24
8,5,21,24
8,4,19,23
8,5,20,24
8,2,21,21
7,7,20,26
7,3,22,22
8,5,18,24
6,6,25,25
7,4,20,23
10,5,20,24
9,5,20,24
8,5,20,24
8,2,23,21
6,4,20,23
8,5,19,24
8,6,21,25
8,5,21,24
10,4,19,23
8,4,21,23
7,4,22,23
7,4,20,23
9,7,19,26
8,7,17,26
7,5,20,24
11,4,16,23
4,5,23,22
7,4,19,23
8,4,23,23
9,1,20,20
6,4,24,23
7,7,20,26
7,6,19,25
8,4,19,23
11,4,16,23
8,4,19,23
7,2,24,21
6,4,19,23
6,5,23,24
9,6,18,25
7,6,20,25
8,2,22,21
6,4,21,23
8,7,19,26
5,4,24,23
9,5,20,24
9,5,19,24
9,4,20,23
5,6,22,25
7,7,18,26
8,5,19,24
8,4,19,23
6,5,21,24
12,4,17,23
4,3,23,22
6,6,21,25
5,4,22,23
13,4,16,23
13,5,16,24
7,4,22,23
10,3,19,22
6,3,23,22
7,5,26,24
5,4,24,23
11,4,16,23
10,4,16,23
6,7,19,26
7,4,20,23
6,7,21,26
8,6,19,25
12,5,17,24
8,5,21,24
6,5,23,24
5,5,24,24
4,4,23,23
9,2,20,21
9,6,20,25
7,6,19,25
9,2,20,21
7,5,20,24
8,5,21,24
7,5,18,24
6,6,21,25
5,4,22,23
8,3,23,22
10,4,17,23
5,6,22,25
7,5,22,24
9,3,21,22
6,5,21,24
7,6,19,25
5,4,24,23
7,5,18,24
6,6,25,21
9,3,22,22
5,3,22,22
10,4,17,23
5,7,22,26
5,4,24,21
8,5,21,24
9,2,19,21
7,6,20,25
4,6,23,25
7,4,22,23
9,7,20,26
11,4,16,23
8,2,21,21
7,4,20,23
5,4,24,23
6,5,21,24
9,2,22,21
8,4,21,23
9,6,20,25
5,6,24,23
7,5,19,24
8,2,21,21
7,4,18,23
6,6,21,25
7,4,20,23
7,5,22,24
7,3,22,22
7,6,19,25
6,6,21,25
4,7,20,26
9,2,21,21
6,4,23,23
4,6,21,25
7,2,21,21
2,8,21,27
7,4,22,23
9,7,18,26
5,7,20,26
10,5,17,24
5,4,21,23
9,3,20,22
6,4,20,23
10,6,19,25
8,3,20,22
11,5,19,24
3,7,22,26
7,5,26,24
12,4,17,23
6,4,21,23
6,5,21,24
6,7,25,22
5,6,20,25
7,5,22,24
7,6,20,25
9,3,20,22
6,7,21,26
4,4,22,23
6,3,25,22
12,4,16,23
5,4,22,23
8,5,19,24
5,3,20,22
7,5,20,24
5,4,24,23
4,5,23,24
6,4,23,23
10,5,19,24
6,2,21,21
7,2,22,21
6,4,21,23
6,6,21,25
8,6,21,25
6,5,23,24
8,2,21,21
4,4,23,23
6,3,20,22
8,3,21,22
6,6,21,25
9,6,21,25
7,4,22,23
7,4,19,23
6,5,23,24
8,6,19,25
6,4,20,23
7,4,24,23
6,5,21,24
11,4,18,23
7,4,21,23
7,5,25,24
2,4,21,23
6,4,20,23
4,5,21,24
8,4,19,23
4,4,23,23
7,5,20,24
5,5,24,24
4,4,23,23
8,4,21,23
12,5,15,24
7,5,22,24
6,3,23,22
7,2,20,21
10,5,17,24
6,5,19,24
5,4,22,23
5,4,21,23
6,4,25,23
9,2,20,21
6,4,21,23
7,5,22,24
5,6,24,25
7,4,24,23
6,6,22,25
6,4,21,23
4,4,22,23
10,4,16,23
5,4,23,23
8,6,19,25
5,6,21,25
5,3,22,22
7,5,20,24
7,5,20,24
5,4,24,23
7,6,22,25
6,4,22,23
6,6,21,25
3,2,20,21
8,4,19,23
7,2,22,21
5,2,24,21
12,4,16,23
8,6,23,25
7,6,20,25
10,4,17,23
8,6,19,25
6,7,19,26
5,5,22,24
7,5,20,24
5,3,24,21
5,6,20,25
11,5,17,24
2,9,21,23
7,7,19,26
6,3,20,22
8,4,19,23
11,4,16,23
9,4,22,23
4,5,23,22
5,5,22,24
8,2,21,21
9,2,20,21
7,5,22,24
8,7,23,26
7,6,20,25
7,6,18,25
6,4,19,23
5,6,20,25
13,4,16,23
7,5,24,24
6,4,19,23
6,6,25,23
5,5,20,24
4,7,23,26
5,7,20,26
10,4,19,23
6,4,21,23
4,5,21,24
7,3,20,22
7,6,20,25
10,4,17,23
6,5,19,24
7,5,22,24
13,6,16,25
6,4,19,23
9,3,20,22
6,4,22,23
7,5,22,24
2,7,21,26
7,3,22,22
7,4,20,23
8,4,21,23
12,4,16,23
7,5,22,24
8,2,21,21
10,1,21,20
8,5,22,24
6,6,21,25
8,6,25,25
7,2,23,21
6,4,23,23
5,6,24,23
8,5,21,24
7,5,21,24
9,5,20,24
7,4,19,23
5,4,20,23
4,4,23,23
8,2,21,21
4,4,23,23
5,4,24,23
12,4,17,23
10,4,17,23
5,3,24,22
3,3,22,22
4,4,23,23
6,5,20,24
5,5,24,22
5,4,20,23
5,4,20,23
4,4,23,23
8,4,21,23
8,3,21,22
3,6,22,25
3,8,20,27
5,5,22,24
5,5,24,24
5,5,23,24
7,6,19,25
5,4,22,23
4,5,23,22
10,4,19,23
10,4,19,23
7,5,20,24
5,3,24,22
6,6,24,25
7,4,24,23
8,7,21,26
6,5,25,24
6,4,22,23
4,5,23,24
6,5,20,24
7,2,20,21
5,5,24,23
3,9,22,26
12,5,17,24
5,5,24,24
7,4,22,23
5,7,21,26
5,3,20,22
6,5,23,24
7,6,26,23
9,5,18,24
6,3,25,22
4,4,23,21
5,5,20,24
5,4,22,23
6,5,21,24
6,5,24,24
3,5,22,24
6,4,25,23
5,4,23,23
7,3,22,22
5,5,24,24
4,8,23,27
6,6,22,25
7,5,24,24
6,7,25,20
6,6,22,25
10,5,16,24
7,7,22,26
6,7,25,26
8,4,21,23
7,4,21,23
9,3,20,22
13,4,16,23
6,4,22,23
8,6,19,25
9,5,18,24
4,7,19,26
8,4,19,23
12,4,17,23
8,4,23,23
7,5,20,24
5,6,22,25
8,7,25,26
10,4,17,23
7,4,21,23
7,6,21,25
6,5,25,24
4,6,23,25
5,3,21,22
6,7,20,26
7,5,20,24
5,6,21,25
4,7,21,26
5,6,24,25
7,6,22,25
4,4,23,23
7,7,19,26
4,3,21,22
7,6,20,25
4,6,23,23
8,6,19,25
3,4,22,23
9,6,18,25
8,3,23,22
4,4,22,23
5,4,23,23
5,4,22,23
5,5,21,24
7,6,18,25
7,5,22,24
9,5,20,24
5,5,24,22
7,3,22,22
10,4,17,23
7,5,21,24
4,4,23,21
10,4,19,23
5,4,20,23
10,3,19,22
5,5,21,24
13,5,16,24
5,4,23,23
5,5,24,22
6,5,23,24
7,6,19,25
5,7,24,22
5,5,22,24
7,5,22,24
7,4,19,23
9,5,24,24
4,4,21,23
7,3,20,22
4,4,23,23
7,5,22,24
7,3,24,22
9,4,20,23
6,5,23,24
10,5,21,24
5,5,24,24
7,4,22,23
8,4,19,23
7,3,22,22
9,5,20,24
6,5,25,24
10,3,19,22
7,5,24,24
7,4,20,23
8,6,18,25
7,5,20,24
6,4,23,23
5,4,24,22
5,4,21,23
7,6,18,25
10,4,19,23
3,7,22,26
7,6,19,25
9,7,18,26
5,3,23,22
6,5,23,24
4,7,23,24
6,4,23,23
7,5,20,24
4,4,22,23
8,4,20,23
8,4,23,23
6,6,25,21
8,4,21,23
5,5,24,24
7,3,22,22
8,4,17,23
7,5,22,24
5,6,20,25
8,6,25,25
3,4,22,23
7,7,20,26
6,6,25,23
8,5,23,24
6,5,23,24
4,6,23,25
5,5,24,24
5,6,24,25
9,4,19,23
4,5,20,24
6,6,20,25
1,8,20,27
7,3,22,22
5,5,24,24
6,4,25,23
10,4,17,23
8,6,19,25
6,3,25,22
6,3,21,22
7,4,20,23
8,5,19,24
4,3,23,22
5,3,22,22
8,4,21,23
7,5,25,24
9,5,20,24
6,7,21,26
8,4,21,23
7,4,20,23
7,6,20,25
5,5,22,24
3,8,20,27
6,4,20,23
8,6,19,25
5,5,20,24
5,5,23,24
8,4,20,23
9,4,22,23
5,5,24,22
7,3,26,22
4,6,23,21
9,4,19,23
8,4,19,23
5,4,22,23
9,5,20,24
6,5,21,24
7,3,22,22
7,3,24,22
7,5,26,24
9,4,20,23
6,5,25,24
6,4,23,23
7,3,22,22
4,4,20,23
4,4,23,23
7,5,21,24
7,4,26,23
4,3,23,22
9,6,20,25
6,5,21,24
5,5,23,24
5,6,24,22
8,6,21,25
8,7,19,26
3,3,22,21
9,5,20,24
5,5,24,24
9,4,20,23
11,4,16,23
7,4,22,23
6,3,25,22
6,7,21,26
5,5,22,24
5,5,22,24
6,5,19,24
7,5,22,24
7,4,20,23
7,4,22,23
7,5,20,24
3,9,22,24
5,7,19,26
4,4,23,23
5,4,24,23
8,5,21,24
11,4,16,23
5,4,23,23
6,4,25,21
8,7,19,26
5,5,20,24
5,4,24,23
6,5,19,24
9,4,20,23
7,5,22,24
9,4,18,23
8,2,22,21
6,6,21,25
6,6,17,25
7,6,18,25
7,5,20,24
6,5,25,20
6,7,19,26
6,6,19,25
4,4,23,23
6,4,21,23
13,4,16,23
7,5,20,24
6,3,25,22
9,4,18,23
5,4,22,23
5,3,24,22
6,5,19,24
5,6,24,21
7,5,20,24
6,5,21,24
7,5,20,24
7,4,22,23
7,4,22,23
6,4,22,23
5,4,24,21
6,5,25,22
12,5,17,24
9,6,18,25
3,7,20,26
5,2,24,21
6,3,21,22
11,5,17,24
8,5,19,24
6,3,25,22
12,4,17,23
8,5,21,24
7,5,20,24
7,3,22,22
13,4,16,23
10,3,18,22
7,5,18,24
6,5,23,24
6,6,19,25
8,4,21,23
9,2,22,21
8,5,21,24
6,5,21,24
10,3,21,22
6,5,19,24
12,4,17,23
6,5,21,24
6,5,23,24
6,5,21,24
7,4,20,23
7,5,18,24
6,5,21,24
6,6,19,25
11,3,19,22
5,5,21,24
9,3,20,22
6,5,21,24
8,4,23,23
6,5,21,24
9,7,18,26
3,4,22,23
7,4,22,23
5,5,24,24
10,5,21,24
7,3,23,22
4,8,23,27
11,5,16,24
5,2,24,21
8,2,21,21
8,6,19,25
7,5,20,24
5,4,22,23
6,7,19,26
6,4,23,23
4,6,23,23
5,5,24,24
12,5,17,24
4,4,21,23
7,5,22,24
7,5,20,24
9,3,22,22
5,4,22,23
5,4,22,23
5,5,24,24
5,6,21,25
6,4,24,23
6,5,21,24
5,4,22,23
5,4,22,23
9,3,18,22
7,2,22,21
12,5,16,24
12,5,16,24
8,5,20,24
7,4,20,23
5,4,20,23
6,5,20,24
11,4,18,23
7,5,19,24
7,5,22,24
7,6,19,25
10,6,19,25
7,2,22,21
6,4,21,23
6,7,21,26
6,5,25,24
12,5,17,24
6,5,22,24
7,6,20,25
4,9,23,24
4,7,19,26
7,2,22,21
12,4,17,23
4,7,21,26
6,4,25,21
9,3,19,22
6,5,19,24
5,4,22,23
7,5,20,24
6,3,21,22
7,4,22,23
3,4,22,23
6,5,22,24
10,4,19,23
4,5,23,24
9,5,20,24
3,7,19,26
10,5,19,24
6,5,21,24
4,5,23,24
13,5,16,24
8,6,17,25
6,6,21,25
6,4,21,23
6,4,23,23
4,6,23,25
6,5,25,22
8,6,21,25
5,5,22,24
8,5,19,24
3,4,22,23
7,3,22,22
6,7,19,26
7,5,20,24
8,4,21,23
6,6,25,23
5,7,19,26
7,5,22,24
4,6,21,25
7,5,20,24
5,3,24,21
2,8,21,27
8,5,19,24
8,7,21,26
12,5,17,24
6,7,20,26
7,5,20,24
8,6,19,25
6,5,21,24
5,4,22,23
6,5,23,24
7,5,20,24
7,5,20,24
8,4,19,23
7,2,22,21
9,4,22,23
6,7,17,26
4,3,23,22
4,4,23,23
7,6,20,25
7,4,20,23
3,5,22,24
4,6,23,23
6,4,23,23
9,5,20,24
8,7,21,26
10,4,17,23
3,8,21,27
7,4,22,23
4,6,23,25
7,5,19,24
6,4,25,23
8,5,19,24
6,5,23,24
7,5,19,24
5,5,24,24
9,3,20,22
4,7,19,26
10,6,21,25
6,4,25,20
7,5,20,24
9,6,18,25
8,5,19,24
7,4,22,23
8,5,21,24
6,5,21,24
9,4,17,23
5,6,21,25
6,4,22,23
7,7,20,26
7,4,20,23
4,6,23,22
9,5,20,24
8,6,19,25
8,5,20,24
5,6,19,25
8,2,21,21
7,5,22,24
10,7,21,26
7,8,26,23
8,5,21,24
7,6,24,25
8,5,19,24
8,5,21,24
8,5,21,24
5,5,22,24
10,4,17,23
12,5,16,24
8,4,21,23
7,4,20,23
6,4,21,23
10,2,19,21
9,5,20,24
5,6,24,23
8,5,21,24
9,3,20,22
8,3,21,22
5,6,22,25
9,6,20,25
5,7,22,26
7,5,21,24
7,4,22,23
7,5,20,24
10,4,18,23
8,2,19,21
7,5,22,24
7,5,21,24
4,7,21,26
8,3,20,22
3,7,20,26
7,7,20,26
5,6,23,25
10,4,17,23
7,6,19,25
10,4,17,23
7,6,26,23
9,5,20,24
6,4,21,23
7,4,20,23
6,5,21,24
8,6,18,25
3,7,22,26
8,6,19,25
4,3,23,22
7,5,20,24
8,2,23,21
9,2,20,21
6,3,25,22
8,4,21,23
5,5,24,22
7,5,20,24
4,6,21,25
9,3,20,22
5,3,24,22
9,5,18,24
4,5,23,24
8,6,20,25
7,7,20,26
9,2,20,21
7,5,20,24
8,4,20,23
3,5,22,24
10,3,19,22
8,4,20,23
10,4,17,23
9,5,18,24
7,5,19,24
7,7,20,26
7,6,19,25
5,5,20,24
10,4,21,23
6,3,25,22
7,4,19,23
11,5,20,24
7,5,21,24
5,1,20,20
9,5,18,24
12,5,16,24
9,2,19,21
3,5,21,24
7,6,18,25
3,6,20,25
10,4,17,23
7,8,26,21
9,7,20,26
11,4,18,23
8,6,19,25
5,5,24,22
8,4,19,23
8,6,19,25
10,4,17,23
7,3,22,22
11,4,18,23
8,6,21,25
8,6,19,25
7,5,21,24
9,5,20,24
4,4,23,23
10,3,21,22
11,5,17,24
10,3,19,22
10,2,19,21
7,6,19,25
4,8,21,27
8,5,20,24
8,3,21,22
8,4,20,23
7,6,20,25
7,5,20,24
7,7,18,26
7,4,19,23
7,5,21,24
9,6,20,25
4,8,23,25
9,5,20,24
10,3,21,22
9,5,20,24
6,6,21,25
9,4,20,23
3,6,19,25
8,4,20,23
8,5,19,24
7,5,20,24
9,2,22,21
9,5,20,24
6,3,23,22
9,6,19,25
7,5,20,24
9,3,20,22
4,6,23,25
6,5,20,24
6,5,21,24
8,4,19,23
7,3,26,22
8,4,21,23
10,5,19,24
8,3,20,22
6,5,22,24
8,7,20,26
7,4,20,23
9,6,20,25
6,5,19,24
9,4,18,23
5,5,22,24
6,5,21,24
5,6,24,25
11,4,18,23
6,5,25,20
6,4,23,23
12,4,17,23
5,5,21,24
9,4,20,23
7,6,24,25
10,5,19,24
5,5,24,22
5,6,20,25
8,2,21,21
7,5,22,24
6,7,21,26
5,3,24,22
8,4,20,23
8,5,21,24
7,7,20,26
11,5,16,24
5,4,23,23
5,8,24,22
10,4,18,23
8,3,21,22
4,4,21,23
9,3,21,22
5,5,22,24
5,4,21,23
5,6,24,25
8,2,20,21
5,7,24,22
7,4,20,23
5,3,22,22
8,7,19,26
5,7,21,26
9,5,20,24
6,4,21,23
5,4,20,23
9,6,19,25
8,5,21,24
7,4,22,23
7,5,20,24
9,5,20,24
10,5,19,24
3,3,22,22
8,5,21,24
6,5,21,24
12,5,17,24
4,5,22,24
5,4,22,23
6,4,25,23
5,6,20,25
9,2,20,21
5,3,22,22
4,7,21,26
2,5,21,22
7,4,20,23
5,3,20,22
9,7,20,26
5,5,24,24
4,4,21,23
7,5,21,24
6,3,23,22
5,5,18,24
8,7,19,26
7,4,22,23
5,5,22,24
7,4,19,23
7,4,20,23
7,6,20,25
9,4,18,23
6,5,19,24
6,5,23,24
4,4,19,23
5,6,24,21
6,6,20,25
5,5,24,22
6,4,25,23
4,4,23,23
9,4,22,23
4,5,20,24
5,7,24,20
6,3,24,22
7,6,24,25
8,5,20,24
6,5,18,24
3,3,22,22
7,5,21,24
6,6,21,25
6,6,21,25
7,7,22,26
6,7,19,26
4,4,23,23
8,4,19,23
8,4,19,23
3,5,22,24
11,5,18,24
4,4,23,22
8,4,20,23
10,5,19,24
8,5,21,24
12,4,17,23
8,7,20,26
7,6,20,25
7,5,22,24
7,5,23,24
10,4,17,23
5,2,24,21
7,4,21,23
8,6,21,25
7,4,21,23
8,6,18,25
8,2,21,21
8,6,18,25
5,7,21,26
7,4,22,23
8,7,21,26
8,4,19,23
5,4,24,23
9,6,20,25
5,4,22,23
5,4,22,23
8,3,21,22
8,6,18,25
10,4,19,23
6,7,21,26
9,4,20,23
7,6,21,25
6,4,21,23
8,6,20,25
5,4,24,22
6,5,23,24
6,4,23,23
6,7,19,26
8,7,20,26
6,4,23,23
6,4,20,23
8,5,21,24
6,5,25,24
11,5,17,24
6,5,23,24
6,5,24,24
9,4,17,23
6,5,23,24
8,5,21,24
7,5,18,24
8,2,21,21
7,5,20,24
6,4,20,23
9,5,20,24
7,4,22,23
12,4,17,23
6,4,21,23
6,7,19,26
2,4,21,23
5,4,24,23
2,7,21,26
9,3,20,22
8,4,20,23
6,7,19,26
9,2,20,21
7,6,20,25
4,5,23,24
6,5,22,24
6,4,22,23
6,8,18,27
6,1,23,20
8,4,23,23
5,5,24,24
9,4,18,23
4,7,23,21
8,6,19,25
5,6,23,25
6,6,21,25
7,4,19,23
3,7,22,26
5,5,22,24
8,5,21,24
8,5,21,24
5,6,21,25
7,3,22,22
5,3,22,22
5,4,23,23
7,4,20,23
9,6,20,25
8,4,23,23
7,6,20,25
9,3,20,22
5,5,24,22
7,6,21,25
7,6,20,25
8,4,19,23
3,4,22,23
6,6,25,25
6,8,22,27
7,4,20,23
6,5,21,24
6,4,21,23
6,5,25,22
6,4,25,23
6,2,22,21
12,4,17,23
5,6,23,25
11,5,20,24
7,7,21,26
2,4,20,23
8,2,20,21
6,5,21,24
3,4,22,23
6,4,25,23
5,4,22,23
11,5,16,24
5,4,23,23
7,4,22,23
7,6,19,25
6,7,25,22
6,5,23,24
2,7,21,24
4,6,23,23
9,5,20,24
8,4,21,23
9,3,20,22
5,3,20,22
6,7,19,26
6,4,19,23
5,4,24,23
5,5,24,23
11,5,18,24
5,6,24,22
5,7,22,26
6,3,23,22
9,7,18,26
7,7,22,26
6,5,21,24
7,5,22,24
5,7,24,22
8,6,21,25
6,6,22,25
4,4,23,23
9,4,18,23
6,4,21,23
5,4,23,23
4,4,20,23
9,2,20,21
5,3,20,22
5,5,24,24
5,4,24,23
8,6,19,25
4,6,23,23
8,3,21,22
6,2,22,21
9,4,20,23
